Date,Close
6/19/2014,102.37
6/20/2014,102.5
6/23/2014,102.46
6/24/2014,101.73
6/25/2014,102.41
6/26/2014,102.64
6/27/2014,102.71
6/30/2014,102.66
7/1/2014,102.85
7/2/2014,103.55
7/3/2014,103.88
7/7/2014,103.24
7/8/2014,102.9
7/9/2014,102.98
7/10/2014,102.09
7/11/2014,102.53
7/14/2014,103.45
7/15/2014,104.29
7/16/2014,104.52
7/17/2014,102.65
7/18/2014,103.82
7/21/2014,104.06
7/22/2014,104.48
7/23/2014,104.34
7/24/2014,104.09
7/25/2014,103.57
7/28/2014,102.66
7/29/2014,98.86
7/30/2014,99.35
7/31/2014,97.09
8/1/2014,97.03
8/4/2014,97.18
8/5/2014,96.51
8/6/2014,95.73
8/7/2014,95.05
8/8/2014,95.94
8/11/2014,96.07
8/12/2014,96.41
8/13/2014,96.62
8/14/2014,96.07
8/15/2014,96.85
8/18/2014,97.62
8/19/2014,98.27
8/20/2014,98.8
8/21/2014,98.41
8/22/2014,97.77
8/25/2014,97.9
8/26/2014,97.42
8/27/2014,97.38
8/28/2014,97.44
8/29/2014,97.33
9/2/2014,97.95
9/3/2014,97.97
9/4/2014,98.47
9/5/2014,98.86
9/8/2014,98.42
9/9/2014,97.71
9/10/2014,97.62
9/11/2014,97.94
9/12/2014,98.05
9/15/2014,97.62
9/16/2014,97.96
9/17/2014,99.39
9/18/2014,99.63
9/19/2014,99.44
9/22/2014,98.14
9/23/2014,97.32
9/24/2014,98.08
9/25/2014,96.53
9/26/2014,97.48
9/29/2014,97.34
9/30/2014,98.29
10/1/2014,96.92
10/2/2014,97.14
10/3/2014,98.79
10/6/2014,98.56
10/7/2014,96.43
10/8/2014,98.14
10/9/2014,96.53
10/10/2014,95.78
10/13/2014,94.67
10/14/2014,95.8
10/15/2014,96.45
10/16/2014,95.63
10/17/2014,97.26
10/20/2014,98.08
10/21/2014,100.75
10/22/2014,99.06
10/23/2014,100.48
10/24/2014,100.59
10/27/2014,102.25
10/28/2014,102.9
10/29/2014,102.62
10/30/2014,103.29
10/31/2014,104.91
11/3/2014,105.64
11/4/2014,107.08
11/5/2014,107.54
11/6/2014,108.29
11/7/2014,108.33
11/10/2014,109.05
11/11/2014,108.76
11/12/2014,108.62
11/13/2014,107.79
11/14/2014,106.83
11/17/2014,106.47
11/18/2014,106.03
11/19/2014,105.64
11/20/2014,106.71
11/21/2014,107.35
11/24/2014,107.26
11/25/2014,107.12
11/26/2014,106.98
11/28/2014,109.92
12/1/2014,109.79
12/2/2014,110.41
12/3/2014,110.9
12/4/2014,110.43
12/5/2014,110.98
12/8/2014,110.21
12/9/2014,110.03
12/10/2014,110.06
12/11/2014,110.63
12/12/2014,110
12/15/2014,110.75
12/16/2014,109.83
12/17/2014,108.55
12/18/2014,110.93
12/19/2014,110.96
12/22/2014,112
12/23/2014,112.45
12/24/2014,112.41
12/26/2014,111.93
12/29/2014,112.45
12/30/2014,112.14
12/31/2014,111.17
1/2/2015,110.38
1/5/2015,108.17
1/6/2015,107.46
1/7/2015,108.46
1/8/2015,110.41
1/9/2015,109.6
1/12/2015,109.64
1/13/2015,110.11
1/14/2015,109.37
1/15/2015,109.29
1/16/2015,110.3
1/20/2015,111.31
1/21/2015,111.68
1/22/2015,114.25
1/23/2015,102.93
1/26/2015,102.35
1/27/2015,100.85
1/28/2015,99.3
1/29/2015,100.42
1/30/2015,98.84
2/2/2015,100.13
2/3/2015,100.57
2/4/2015,100.53
2/5/2015,101.46
2/6/2015,100.67
2/9/2015,100.46
2/10/2015,101.08
2/11/2015,100.91
2/12/2015,101.41
2/13/2015,101.79
2/17/2015,102.51
2/18/2015,102.62
2/19/2015,101.7
2/20/2015,101.96
2/23/2015,101.77
2/24/2015,102.32
2/25/2015,101.96
2/26/2015,101.86
2/27/2015,101.73
3/2/2015,101.93
3/3/2015,101.5
3/4/2015,100.42
3/5/2015,100.72
3/6/2015,100.62
3/9/2015,100.55
3/10/2015,99.47
3/11/2015,98.72
3/12/2015,99.67
3/13/2015,98.53
3/16/2015,100.26
3/17/2015,99.6
3/18/2015,100.26
3/19/2015,99.91
3/20/2015,100.25
3/23/2015,99.88
3/24/2015,99.26
3/25/2015,97.46
3/26/2015,96.64
3/27/2015,96.59
3/30/2015,97.27
3/31/2015,96.94
4/1/2015,96.54
4/2/2015,96.47
4/6/2015,96.84
4/7/2015,96.68
4/8/2015,96.67
4/9/2015,96.7
4/10/2015,96.79
4/13/2015,96.15
4/14/2015,96.55
4/15/2015,96.62
4/16/2015,96.14
4/17/2015,95.38
4/20/2015,97.46
4/21/2015,97.61
4/22/2015,98.14
4/23/2015,98.22
4/24/2015,98.1
4/27/2015,97.43
4/28/2015,100.77
4/29/2015,101.25
4/30/2015,100.53
5/1/2015,101.38
5/4/2015,101.43
5/5/2015,100.11
5/6/2015,99.22
5/7/2015,99.64
5/8/2015,100.36
5/11/2015,100.53
5/12/2015,99.97
5/13/2015,99.43
5/14/2015,100.67
5/15/2015,102.13
5/18/2015,101.91
5/19/2015,102.08
5/20/2015,101.96
5/21/2015,102.05
5/22/2015,101.43
5/26/2015,100.52
5/27/2015,100.92
5/28/2015,99.87
5/29/2015,99.22
6/1/2015,99.48
6/2/2015,99.43
6/3/2015,100.6
6/4/2015,100.1
6/5/2015,100.51
6/8/2015,99.27
6/9/2015,99.62
6/10/2015,100.46
6/11/2015,101
6/12/2015,100.06
6/15/2015,99.96
6/16/2015,100.35
6/17/2015,100.42
6/18/2015,101.4
6/19/2015,100.84
6/22/2015,101.39
6/23/2015,100.75
6/24/2015,99.39
6/25/2015,98.94
6/26/2015,99.35
6/29/2015,97.31
6/30/2015,96.91
7/1/2015,96.94
7/2/2015,97.2
7/6/2015,96.66
7/7/2015,97.5
7/8/2015,95.49
7/9/2015,95.75
7/10/2015,96.96
7/13/2015,97.76
7/14/2015,97.87
7/15/2015,97.18
7/16/2015,97.48
7/17/2015,97.6
7/20/2015,97.59
7/21/2015,97.96
7/22/2015,97.23
7/23/2015,96.11
7/24/2015,94.75
7/27/2015,95.12
7/28/2015,99.94
7/29/2015,100.89
7/30/2015,101.4
7/31/2015,102.36
8/3/2015,102.75
8/4/2015,102.64
8/5/2015,102.94
8/6/2015,102.43
8/7/2015,102.14
8/10/2015,103.43
8/11/2015,102.99
8/12/2015,102.82
8/13/2015,101.84
8/14/2015,102.73
8/17/2015,102.9
8/18/2015,102.76
8/19/2015,102.31
8/20/2015,101.05
8/21/2015,99.14
8/24/2015,95.51
8/25/2015,94.46
8/26/2015,96.63
8/27/2015,99.15
8/28/2015,98.64
8/31/2015,97.65
9/1/2015,95.2
9/2/2015,96.71
9/3/2015,96.77
9/4/2015,95.3
9/8/2015,97.93
9/9/2015,97.05
9/10/2015,96.82
9/11/2015,97.18
9/14/2015,97.01
9/15/2015,100.52
9/16/2015,100.08
9/17/2015,100.62
9/18/2015,98.32
9/21/2015,99.65
9/22/2015,98.51
9/23/2015,97.57
9/24/2015,97.5
9/25/2015,98.76
9/28/2015,97.27
9/29/2015,98.14
9/30/2015,98.69
10/1/2015,98.58
10/2/2015,99.38
10/5/2015,101.53
10/6/2015,101.43
10/7/2015,102.24
10/8/2015,103.38
10/9/2015,103.68
10/12/2015,104.41
10/13/2015,103.3
10/14/2015,102.86
10/15/2015,103.8
10/16/2015,103.95
10/19/2015,104.26
10/20/2015,104.56
10/21/2015,105.26
10/22/2015,106.43
10/23/2015,106.8
10/26/2015,106.18
10/27/2015,103.1
10/28/2015,102.63
10/29/2015,103.47
10/30/2015,103.02
11/2/2015,104.57
11/3/2015,104.48
11/4/2015,104
11/5/2015,104.23
11/6/2015,104.99
11/9/2015,104.01
11/10/2015,104.34
11/11/2015,104.8
11/12/2015,102.6
11/13/2015,101.78
11/16/2015,103.14
11/17/2015,103.14
11/18/2015,103.68
11/19/2015,104.1
11/20/2015,104.1
11/23/2015,103.59
11/24/2015,103.4
11/25/2015,103.49
11/27/2015,104.18
11/30/2015,103.01
12/1/2015,104.38
12/2/2015,103.3
12/3/2015,102.29
12/4/2015,103.26
12/7/2015,102.45
12/8/2015,101.16
12/9/2015,100.46
12/10/2015,100.45
12/11/2015,97.46
12/14/2015,97.87
12/15/2015,98.9
12/16/2015,100.51
12/17/2015,100
12/18/2015,98
12/21/2015,96.89
12/22/2015,98
12/23/2015,97.24
12/24/2015,97.34
12/28/2015,97
12/29/2015,97.72
12/30/2015,97.09
12/31/2015,96.23
1/4/2016,94.84
1/5/2016,95.78
1/6/2016,94.42
1/7/2016,92.6
1/8/2016,91.39
1/11/2016,91.66
1/12/2016,93
1/13/2016,90.61
1/14/2016,91.15
1/15/2016,90.04
1/19/2016,90.35
1/20/2016,88.7
1/21/2016,89.07
1/22/2016,89.9
1/25/2016,89.42
1/26/2016,90.93
1/27/2016,90.87
1/28/2016,91
1/29/2016,93.2
2/1/2016,94.08
2/2/2016,94.69
2/3/2016,95.33
2/4/2016,96.25
2/5/2016,95.37
2/8/2016,97.3
2/9/2016,97.53
2/10/2016,96.12
2/11/2016,95.09
2/12/2016,97.25
2/16/2016,98.56
2/17/2016,98.3
2/18/2016,97.46
2/19/2016,97.37
2/22/2016,98.02
2/23/2016,96.97
2/24/2016,96.87
2/25/2016,97.72
2/26/2016,97.44
2/29/2016,96.55
3/1/2016,98.36
3/2/2016,98.77
3/3/2016,99.62
3/4/2016,100.4
3/7/2016,101.3
3/8/2016,100.62
3/9/2016,99.56
3/10/2016,99.87
3/11/2016,100.82
3/14/2016,101.29
3/15/2016,101.42
3/16/2016,101.67
3/17/2016,103.75
3/18/2016,104.99
3/21/2016,105.15
3/22/2016,104.86
3/23/2016,104.88
3/24/2016,105.43
3/28/2016,105.06
3/29/2016,106.1
3/30/2016,105.73
3/31/2016,105.47
4/1/2016,104.95
4/4/2016,104.88
4/5/2016,103.92
4/6/2016,104.67
4/7/2016,103.99
4/8/2016,104.31
4/11/2016,103.86
4/12/2016,105.23
4/13/2016,105.54
4/14/2016,105.08
4/15/2016,105.54
4/18/2016,106.18
4/19/2016,106.84
4/20/2016,106.17
4/21/2016,104.99
4/22/2016,105.52
4/25/2016,105.07
4/26/2016,106.23
4/27/2016,106.46
4/28/2016,104.91
4/29/2016,105.07
5/2/2016,104.76
5/3/2016,104.38
5/4/2016,103.11
5/5/2016,102.14
5/6/2016,102.11
5/9/2016,102.69
5/10/2016,103.65
5/11/2016,102.45
5/12/2016,101.79
5/13/2016,100.66
5/16/2016,101.65
5/17/2016,101.09
5/18/2016,101.3
5/19/2016,101.29
5/20/2016,101.51
5/23/2016,101.09
5/24/2016,101.98
5/25/2016,102.3
5/26/2016,102.45
5/27/2016,102.98
5/31/2016,103.09
6/1/2016,102.89
6/2/2016,103.05
6/3/2016,103.12
6/6/2016,103.11
6/7/2016,103.87
6/8/2016,104.69
6/9/2016,104.97
6/10/2016,104.52
6/13/2016,103.64
6/14/2016,103.73
6/15/2016,103.89
6/16/2016,104.21
6/17/2016,105.02
6/20/2016,106.1
6/21/2016,106.67
6/22/2016,105.95
6/23/2016,107.22
6/24/2016,104.41
6/27/2016,103.77
6/28/2016,104.69
6/29/2016,106.34
6/30/2016,107.72
7/1/2016,108.36
7/5/2016,108.45
7/6/2016,107.72
7/7/2016,107.85
7/8/2016,109.52
7/11/2016,110.01
7/12/2016,110.29
7/13/2016,110.79
7/14/2016,111.5
7/15/2016,111.03
7/18/2016,110.9
7/19/2016,110.64
7/20/2016,110.59
7/21/2016,109.89
7/22/2016,110.36
7/25/2016,110.1
7/26/2016,110.37
7/27/2016,108.8
7/28/2016,108.73
7/29/2016,108.1
8/1/2016,108.01
8/2/2016,107.46
8/3/2016,108.29
8/4/2016,107.84
8/5/2016,108.79
8/8/2016,108.96
8/9/2016,109.65
8/10/2016,109.88
8/11/2016,110.9
8/12/2016,109.91
8/15/2016,109.85
8/16/2016,109.81
8/17/2016,110.24
8/18/2016,110.49
8/19/2016,110.57
8/22/2016,109.83
8/23/2016,109.44
8/24/2016,109.64
8/25/2016,109.33
8/26/2016,108.95
8/29/2016,109.12
8/30/2016,109.38
8/31/2016,109.22
9/1/2016,109.5
9/2/2016,109.59
9/6/2016,109.5
9/7/2016,109.48
9/8/2016,108.94
9/9/2016,107.63
9/12/2016,108.55
9/13/2016,106.86
9/14/2016,106.86
9/15/2016,107.08
9/16/2016,106.86
9/19/2016,107.12
9/20/2016,108.35
9/21/2016,109.66
9/22/2016,109.67
9/23/2016,109.21
9/26/2016,108.84
9/27/2016,110.01
9/28/2016,109.25
9/29/2016,108.21
9/30/2016,109.36
10/3/2016,109.18
10/4/2016,108.52
10/5/2016,109.16
10/6/2016,109.12
10/7/2016,108.8
10/10/2016,109.05
10/11/2016,108.7
10/12/2016,108.74
10/13/2016,108.3
10/14/2016,108.42
10/17/2016,108.03
10/18/2016,108.13
10/19/2016,108.05
10/20/2016,107.4
10/21/2016,107.16
10/24/2016,108.45
10/25/2016,107.84
10/26/2016,108.61
10/27/2016,108.08
10/28/2016,107.7
10/31/2016,107.76
11/1/2016,106.84
11/2/2016,106.9
11/3/2016,107.48
11/4/2016,106.94
11/7/2016,109.8
11/8/2016,112.03
11/9/2016,112.7
11/10/2016,113.31
11/11/2016,114.23
11/14/2016,112.91
11/15/2016,113.18
11/16/2016,112.81
11/17/2016,113.49
11/18/2016,114.09
11/21/2016,114.7
11/22/2016,114.63
11/23/2016,115.68
11/25/2016,116.26
11/28/2016,115.69
11/29/2016,116.28
11/30/2016,115.92
12/1/2016,116.43
12/2/2016,116.35
12/5/2016,116.56
12/6/2016,116.54
12/7/2016,118.62
12/8/2016,118.98
12/9/2016,119.6
12/12/2016,120.13
12/13/2016,120.16
12/14/2016,117.26
12/15/2016,117.28
12/16/2016,115.81
12/19/2016,116.98
12/20/2016,117.52
12/21/2016,116.1
12/22/2016,116.3
12/23/2016,115.97
12/27/2016,116.13
12/28/2016,115.2
12/29/2016,114.98
12/30/2016,114.64
1/3/2017,115.08
1/4/2017,115.11
1/5/2017,115.17
1/6/2017,115.4
1/9/2017,114.77
1/10/2017,113.92
1/11/2017,114.18
1/12/2017,113.91
1/13/2017,114.24
1/17/2017,114.07
1/18/2017,114.96
1/19/2017,114.27
1/20/2017,114.96
1/23/2017,114.46
1/24/2017,116.05
1/25/2017,116.99
1/26/2017,116.93
1/27/2017,118.09
1/30/2017,117.03
1/31/2017,109.13
2/1/2017,105.35
2/2/2017,105.1
2/3/2017,106.95
2/6/2017,106.06
2/7/2017,105.69
2/8/2017,106.16
2/9/2017,106.46
2/10/2017,107.34
2/13/2017,108.5
2/14/2017,108.99
2/15/2017,109.02
2/16/2017,107.22
2/17/2017,106.9
2/21/2017,107.72
2/22/2017,105.62
2/23/2017,105.09
2/24/2017,106.18
2/27/2017,106.73
2/28/2017,105.76
3/1/2017,106.87
3/2/2017,105.95
3/3/2017,105.93
3/6/2017,106.1
3/7/2017,105.64
3/8/2017,105.73
3/9/2017,105.9
3/10/2017,106.73
3/13/2017,107.49
3/14/2017,106.83
3/15/2017,107.74
3/16/2017,107.8
3/17/2017,108.15
3/20/2017,107.12
3/21/2017,106.51
3/22/2017,106.52
3/23/2017,105.65
3/24/2017,105.05
3/27/2017,104.78
3/28/2017,106.19
3/29/2017,106.03
3/30/2017,106.66
3/31/2017,107.3
4/3/2017,106.4
4/4/2017,106.63
4/5/2017,106.74
4/6/2017,106.67
4/7/2017,104.99
4/10/2017,106.42
4/11/2017,105.75
4/12/2017,104.23
4/13/2017,103.74
4/17/2017,104.87
4/18/2017,104.1
4/19/2017,104.46
4/20/2017,105.53
4/21/2017,105.77
4/24/2017,106.97
4/25/2017,107.36
4/26/2017,107.62
4/27/2017,108.83
4/28/2017,107.46
5/1/2017,106.54
5/2/2017,106.92
5/3/2017,107.35
5/4/2017,107.05
5/5/2017,107.43
5/8/2017,107.52
5/9/2017,106.51
5/10/2017,105.1
5/11/2017,104.15
5/12/2017,104.13
5/15/2017,105.29
5/16/2017,104.5
5/17/2017,102.87
5/18/2017,103.19
5/19/2017,103.42
5/22/2017,103.78
5/23/2017,104.2
5/24/2017,104.72
5/25/2017,105.94
5/26/2017,105.87
5/30/2017,106.81
5/31/2017,105.97
6/1/2017,107.66
6/2/2017,107.67
6/5/2017,107.95
6/6/2017,107.43
6/7/2017,106.68
6/8/2017,106.75
6/9/2017,107.03
6/12/2017,108.94
6/13/2017,109.85
6/14/2017,109.39
6/15/2017,110.26
6/16/2017,110.59
6/19/2017,110.87
6/20/2017,109.61
6/21/2017,109.19
6/22/2017,109.07
6/23/2017,110.27
6/26/2017,111.01
6/27/2017,109.67
6/28/2017,110.08
6/29/2017,109.78
6/30/2017,110.59
7/3/2017,110.61
7/5/2017,110.52
7/6/2017,109.24
7/7/2017,110.36
7/10/2017,110.21
7/11/2017,110.07
7/12/2017,110.57
7/13/2017,111.16
7/14/2017,112.41
7/17/2017,112.03
7/18/2017,111.83
7/19/2017,112.99
7/20/2017,112.58
7/21/2017,112.68
7/24/2017,112.15
7/25/2017,113.22
7/26/2017,112.29
7/27/2017,107.79
7/28/2017,109.66
7/31/2017,110.29
8/1/2017,110.17
8/2/2017,111.26
8/3/2017,111.52
8/4/2017,112.05
8/7/2017,111.86
8/8/2017,111.89
8/9/2017,112.41
8/10/2017,110.92
8/11/2017,111.44
8/14/2017,113.69
8/15/2017,114.18
8/16/2017,114.76
8/17/2017,112.92
8/18/2017,113.34
8/21/2017,113.83
8/22/2017,114.6
8/23/2017,113.55
8/24/2017,113.35
8/25/2017,113.4
8/28/2017,113.79
8/29/2017,114.89
8/30/2017,114.97
8/31/2017,114.36
9/1/2017,114.39
9/5/2017,113.92
9/6/2017,113.81
9/7/2017,114.67
9/8/2017,115.05
9/11/2017,116.2
9/12/2017,117.15
9/13/2017,117.06
9/14/2017,117.38
9/15/2017,117.9
9/18/2017,117.59
9/19/2017,116.97
9/20/2017,117.83
9/21/2017,117.26
9/22/2017,117.67
9/25/2017,118.22
9/26/2017,118.92
9/27/2017,118.62
9/28/2017,119.61
9/29/2017,120.09
10/2/2017,120.79
10/3/2017,119.71
10/4/2017,119
10/5/2017,118.2
10/6/2017,117.7
10/9/2017,117.15
10/10/2017,118.12
10/11/2017,118.92
10/12/2017,119.57
10/13/2017,118.36
10/16/2017,118.34
10/17/2017,117.68
10/18/2017,118.15
10/19/2017,119.42
10/20/2017,119.76
10/23/2017,119.68
10/24/2017,119.7
10/25/2017,118.55
10/26/2017,119.33
10/27/2017,120.75
10/30/2017,118.09
10/31/2017,117.53
11/1/2017,117.46
11/2/2017,116.87
11/3/2017,115.46
11/6/2017,113.92
11/7/2017,113.95
11/8/2017,113.13
11/9/2017,112.55
11/10/2017,113.23
11/13/2017,114.81
11/14/2017,114.07
11/15/2017,112.89
11/16/2017,113.7
11/17/2017,112.94
11/20/2017,113.2
11/21/2017,113.92
11/22/2017,113.77
11/24/2017,113.14
11/27/2017,114.54
11/28/2017,115.19
11/29/2017,119.04
11/30/2017,121.45
12/1/2017,120.31
12/4/2017,123.72
12/5/2017,120.37
12/6/2017,118.29
12/7/2017,119.73
12/8/2017,119.56
12/11/2017,118.05
12/12/2017,118.16
12/13/2017,118.4
12/14/2017,116.84
12/15/2017,118
12/18/2017,118.81
12/19/2017,119
12/20/2017,118.33
12/21/2017,118.58
12/22/2017,118.64
12/26/2017,118.26
12/27/2017,119.08
12/28/2017,119.05
12/29/2017,119.15
1/2/2018,123.67
1/3/2018,126.41
1/4/2018,127.23
1/5/2018,127.62
1/8/2018,129.17
1/9/2018,129.11
1/10/2018,129.79
1/11/2018,133.46
1/12/2018,134.09
1/16/2018,132.88
1/17/2018,134.01
1/18/2018,133.59
1/19/2018,133.08
1/22/2018,132.86
1/23/2018,132.07
1/24/2018,131.69
1/25/2018,131.29
1/26/2018,132.72
1/29/2018,130.64
1/30/2018,128.11
1/31/2018,127.32
2/1/2018,119.51
2/2/2018,116.47
2/5/2018,113.3
2/6/2018,112.71
2/7/2018,111.91
2/8/2018,109.28
2/9/2018,106.39
2/12/2018,106.31
2/13/2018,107.56
2/14/2018,106.6
2/15/2018,108.31
2/16/2018,106.4
2/20/2018,104.71
2/21/2018,104.7
2/22/2018,105.08
2/23/2018,105.61
2/26/2018,108.07
2/27/2018,105.69
2/28/2018,104.41
3/1/2018,106.43
3/2/2018,105.37
3/5/2018,105.81
3/6/2018,109.8
3/7/2018,109.21
3/8/2018,108.8
3/9/2018,110.38
3/12/2018,108.91
3/13/2018,109.33
3/14/2018,108.76
3/15/2018,109.72
3/16/2018,110.91
3/19/2018,108.46
3/20/2018,108.03
3/21/2018,107.65
3/22/2018,104.45
3/23/2018,101.66
3/26/2018,103.7
3/27/2018,102.17
3/28/2018,102.68
3/29/2018,104.66
4/2/2018,103.84
4/3/2018,105.54
4/4/2018,106.41
4/5/2018,107.18
4/6/2018,105.33
4/9/2018,104.6
4/10/2018,106.02
4/11/2018,106.09
4/12/2018,106.99
4/13/2018,107.25
4/16/2018,109.25
4/17/2018,109.52
4/18/2018,110.9
4/19/2018,109.68
4/20/2018,108.55
4/23/2018,109.11
4/24/2018,108.22
4/25/2018,108.66
4/26/2018,113.28
4/27/2018,113.99
4/30/2018,113.5
5/1/2018,112.45
5/2/2018,111.15
5/3/2018,109.81
5/4/2018,111.31
5/7/2018,112.12
5/8/2018,111.27
5/9/2018,111.4
5/10/2018,113.99
5/11/2018,115.45
5/14/2018,116.34
5/15/2018,115.61
5/16/2018,116.32
5/17/2018,116.59
5/18/2018,115.38
5/21/2018,117.08
5/22/2018,115.36
5/23/2018,115.28
5/24/2018,115.63
5/25/2018,115.49
5/29/2018,113.83
5/30/2018,116.69
5/31/2018,116.12
6/1/2018,117.25
6/4/2018,116.97
6/5/2018,116.81
6/6/2018,117.02
6/7/2018,116.19
6/8/2018,116.6
6/11/2018,116.85
6/12/2018,118.34
6/13/2018,117.33
6/14/2018,117.19
6/15/2018,116.77
6/18/2018,116.77
6/19/2018,114.82
6/20/2018,114.82
6/21/2018,113.42
6/22/2018,113.7
6/25/2018,110.2
6/26/2018,109.57
6/27/2018,108.38
6/28/2018,105.88
6/29/2018,106.23
7/2/2018,105.88
7/3/2018,105.76
7/5/2018,106.29
7/6/2018,106.03
7/9/2018,108.59
7/10/2018,108.51
7/11/2018,107.33
7/12/2018,108.53
7/13/2018,108.97
7/16/2018,110.65
7/17/2018,111.07
7/18/2018,112.16
7/19/2018,112.84
7/20/2018,112.07
7/23/2018,112.71
7/24/2018,112.44
7/25/2018,120.2
7/26/2018,118.87
7/27/2018,118.66
7/30/2018,118.71
7/31/2018,119.89
8/1/2018,119.36
8/2/2018,118.6
8/3/2018,119.15
8/6/2018,119.54
8/7/2018,120.01
8/8/2018,120.58
8/9/2018,120.87
8/10/2018,119.27
8/13/2018,118.16
8/14/2018,118.98
8/15/2018,120.05
8/16/2018,121.11
8/17/2018,121.8
8/20/2018,122.55
8/21/2018,123.01
8/22/2018,121.87
8/23/2018,121.71
8/24/2018,122.74
8/27/2018,123.85
8/28/2018,122.75
8/29/2018,123.47
8/30/2018,122.85
8/31/2018,122.88
9/4/2018,124.34
9/5/2018,124.66
9/6/2018,123.7
9/7/2018,122.99
9/10/2018,124.34
9/11/2018,123.07
9/12/2018,123.3
9/13/2018,119.7
9/14/2018,120.39
9/17/2018,119.09
9/18/2018,118.24
9/19/2018,118.25
9/20/2018,119.12
9/21/2018,118.49
9/24/2018,117.33
9/25/2018,116.26
9/26/2018,116.7
9/27/2018,116.73
9/28/2018,116.75
10/1/2018,117.46
10/2/2018,116.99
10/3/2018,117.78
10/4/2018,117.31
10/5/2018,117.24
10/8/2018,118.78
10/9/2018,117.92
10/10/2018,116.65
10/11/2018,113.76
10/12/2018,115.64
10/15/2018,115.77
10/16/2018,117.48
10/17/2018,118.01
10/18/2018,114.73
10/19/2018,116.49
10/22/2018,115.64
10/23/2018,114.24
10/24/2018,107.93
10/25/2018,107.82
10/26/2018,105.31
10/29/2018,105.13
10/30/2018,107.07
10/31/2018,106.54
11/1/2018,107.52
11/2/2018,105.99
11/5/2018,106.82
11/6/2018,108.65
11/7/2018,111.13
11/8/2018,111.5
11/9/2018,109.51
11/12/2018,107.72
11/13/2018,109.4
11/14/2018,109.5
11/15/2018,110.45
11/16/2018,110.09
11/19/2018,111.29
11/20/2018,108.51
11/21/2018,108.77
11/23/2018,108.69
11/26/2018,110.64
11/27/2018,111.51
11/28/2018,113.55
11/29/2018,113.26
11/30/2018,115.29
12/3/2018,115.27
12/4/2018,106.77
12/6/2018,108.04
12/7/2018,105.32
12/10/2018,104.4
12/11/2018,103.58
12/12/2018,101.21
12/13/2018,100.78
12/14/2018,98.66
12/17/2018,96.87
12/18/2018,97.28
12/19/2018,94.32
12/20/2018,93.94
12/21/2018,93.5
12/24/2018,89.89
12/26/2018,96.61
12/27/2018,97.78
12/28/2018,96.53
12/31/2018,97.53
1/2/2019,97.21
1/3/2019,94.45
1/4/2019,97.74
1/7/2019,97.41
1/8/2019,97.42
1/9/2019,97.92
1/10/2019,98.91
1/11/2019,97.91
1/14/2019,99.14
1/15/2019,97.56
1/16/2019,96.99
1/17/2019,99.58
1/18/2019,101.6
1/22/2019,102.68
1/23/2019,100.92
1/24/2019,99.7
