Date,Close
3/16/2016,98.44
3/17/2016,99.6
3/18/2016,99.2
3/21/2016,98.46
3/22/2016,97.58
3/23/2016,96.83
3/24/2016,97.22
3/28/2016,98.09
3/29/2016,98.16
3/30/2016,98.91
3/31/2016,99.31
4/1/2016,99.07
4/4/2016,98.68
4/5/2016,97
4/6/2016,97.48
4/7/2016,96.16
4/8/2016,96.42
4/11/2016,96.27
4/12/2016,97.35
4/13/2016,99.48
4/14/2016,98.63
4/15/2016,98.59
4/18/2016,101.48
4/19/2016,102.64
4/20/2016,103.27
4/21/2016,102.91
4/22/2016,103.77
4/25/2016,104.57
4/26/2016,104.89
4/27/2016,105.28
4/28/2016,104.03
4/29/2016,103.26
5/2/2016,104.36
5/3/2016,103.78
5/4/2016,103.67
5/5/2016,104.93
5/6/2016,105.54
5/9/2016,105.34
5/10/2016,106.6
5/11/2016,102.29
5/12/2016,101.71
5/13/2016,100.52
5/16/2016,100.36
5/17/2016,99.94
5/18/2016,99
5/19/2016,98.41
5/20/2016,99.78
5/23/2016,99.18
5/24/2016,99.51
5/25/2016,99.86
5/26/2016,99.81
5/27/2016,100.29
5/31/2016,99.22
6/1/2016,98.52
6/2/2016,98.72
6/3/2016,98.75
6/6/2016,98.78
6/7/2016,98.35
6/8/2016,98.04
6/9/2016,97.84
6/10/2016,97.34
6/13/2016,97.57
6/14/2016,98.4
6/15/2016,98.27
6/16/2016,98.38
6/17/2016,99
6/20/2016,99.57
6/21/2016,98.82
6/22/2016,98.79
6/23/2016,99.02
6/24/2016,95.72
6/27/2016,94.38
6/28/2016,96.05
6/29/2016,96.98
6/30/2016,97.82
7/1/2016,98.03
7/5/2016,97.66
7/6/2016,98.45
7/7/2016,98.41
7/8/2016,99.62
7/11/2016,99.98
7/12/2016,100.2
7/13/2016,99.88
7/14/2016,99.97
7/15/2016,99.8
7/18/2016,100.15
7/19/2016,99.47
7/20/2016,98.22
7/21/2016,98.01
7/22/2016,97.71
7/25/2016,97.39
7/26/2016,96.69
7/27/2016,96.33
7/28/2016,95.91
7/29/2016,95.95
8/1/2016,95.54
8/2/2016,95.01
8/3/2016,96.09
8/4/2016,95.16
8/5/2016,95.83
8/8/2016,95.75
8/9/2016,96.67
8/10/2016,97.86
8/11/2016,97.77
8/12/2016,96.84
8/15/2016,97.1
8/16/2016,96.88
8/17/2016,96.87
8/18/2016,96.65
8/19/2016,96.39
8/22/2016,95.87
8/23/2016,95.97
8/24/2016,95.82
8/25/2016,95.55
8/26/2016,95.21
8/29/2016,94.87
8/30/2016,94.86
8/31/2016,94.46
9/1/2016,94.26
9/2/2016,94.42
9/6/2016,93.8
9/7/2016,93.71
9/8/2016,94.09
9/9/2016,92.42
9/12/2016,93.64
9/13/2016,92.7
9/14/2016,92.26
9/15/2016,92.5
9/16/2016,92.56
9/19/2016,92.63
9/20/2016,92.95
9/21/2016,92.39
9/22/2016,93.41
9/23/2016,93.27
9/26/2016,91.96
9/27/2016,91.72
9/28/2016,92.2
9/29/2016,91.8
9/30/2016,92.86
10/3/2016,92.49
10/4/2016,92.59
10/5/2016,92.45
10/6/2016,92.83
10/7/2016,92.49
10/10/2016,92.49
10/11/2016,91.86
10/12/2016,91.41
10/13/2016,91.12
10/14/2016,91.3
10/17/2016,90.83
10/18/2016,91.17
10/19/2016,91.93
10/20/2016,92.03
10/21/2016,93.03
10/24/2016,93.37
10/25/2016,92.75
10/26/2016,93.49
10/27/2016,94.02
10/28/2016,93.85
10/31/2016,92.69
11/1/2016,92.39
11/2/2016,91.91
11/3/2016,93.37
11/4/2016,92.45
11/7/2016,94.43
11/8/2016,94.38
11/9/2016,94.64
11/10/2016,94.96
11/11/2016,97.68
11/14/2016,97.92
11/15/2016,97.7
11/16/2016,99.12
11/17/2016,99.37
11/18/2016,98.24
11/21/2016,97.63
11/22/2016,97.71
11/23/2016,98.26
11/25/2016,98.82
11/28/2016,98.97
11/29/2016,99.67
11/30/2016,99.12
12/1/2016,98.94
12/2/2016,98.5
12/5/2016,99.96
12/6/2016,100.66
12/7/2016,101.99
12/8/2016,103.38
12/9/2016,104.86
12/12/2016,104.06
12/13/2016,103.85
12/14/2016,104.05
12/15/2016,104.39
12/16/2016,103.91
12/19/2016,105.3
12/20/2016,105.46
12/21/2016,105.56
12/22/2016,105.42
12/23/2016,105.15
12/27/2016,105.17
12/28/2016,104.3
12/29/2016,104.56
12/30/2016,104.22
1/3/2017,106.08
1/4/2017,107.44
1/5/2017,107.38
1/6/2017,108.98
1/9/2017,108.36
1/10/2017,108.38
1/11/2017,109.44
1/12/2017,107.53
1/13/2017,108.06
1/17/2017,107.97
1/18/2017,108.16
1/19/2017,107.28
1/20/2017,107.66
1/23/2017,107.12
1/24/2017,107.9
1/25/2017,108.04
1/26/2017,108.06
1/27/2017,109.3
1/30/2017,110.94
1/31/2017,110.65
2/1/2017,111.3
2/2/2017,110.61
2/3/2017,110.3
2/6/2017,109.57
2/7/2017,109
2/8/2017,109
2/9/2017,109.49
2/10/2017,109.26
2/13/2017,109.65
2/14/2017,110.33
2/15/2017,110.18
2/16/2017,110.71
2/17/2017,110.06
2/21/2017,110.01
2/22/2017,110.12
2/23/2017,109.73
2/24/2017,110.32
2/27/2017,110.23
2/28/2017,110.09
3/1/2017,111.04
3/2/2017,110.59
3/3/2017,111.24
3/6/2017,110.67
3/7/2017,110.86
3/8/2017,110.84
3/9/2017,111.03
3/10/2017,110.92
3/13/2017,111.52
3/14/2017,112.31
3/15/2017,111.87
3/16/2017,111.71
3/17/2017,111.76
3/20/2017,112.71
3/21/2017,111.75
3/22/2017,112.08
3/23/2017,112.24
3/24/2017,112.14
3/27/2017,112.38
3/28/2017,113.05
3/29/2017,112.53
3/30/2017,113.18
3/31/2017,113.39
4/3/2017,113.2
4/4/2017,113.04
4/5/2017,113
4/6/2017,113.05
4/7/2017,112.58
4/10/2017,112.43
4/11/2017,113.07
4/12/2017,113.04
4/13/2017,113.2
4/17/2017,113.78
4/18/2017,114.19
4/19/2017,113.73
4/20/2017,114.79
4/21/2017,114.44
4/24/2017,113.7
4/25/2017,115.18
4/26/2017,115.58
4/27/2017,115.84
4/28/2017,115.6
5/1/2017,114.73
5/2/2017,114.37
5/3/2017,111.62
5/4/2017,111.17
5/5/2017,111.99
5/8/2017,111.42
5/9/2017,112.07
5/10/2017,109.66
5/11/2017,109.58
5/12/2017,109.69
5/15/2017,109.13
5/16/2017,107.98
5/17/2017,106.31
5/18/2017,106.68
5/19/2017,107.52
5/22/2017,107.63
5/23/2017,107.02
5/24/2017,107.71
5/25/2017,107.27
5/26/2017,108.41
5/30/2017,108.34
5/31/2017,107.94
6/1/2017,108.21
6/2/2017,107.18
6/5/2017,106.52
6/6/2017,105.5
6/7/2017,105.92
6/8/2017,104.32
6/9/2017,105.62
6/12/2017,107.04
6/13/2017,106.56
6/14/2017,106.14
6/15/2017,105.98
6/16/2017,105.51
6/19/2017,105.37
6/20/2017,103.94
6/21/2017,104.8
6/22/2017,104.22
6/23/2017,104.36
6/26/2017,105.57
6/27/2017,105.41
6/28/2017,106.86
6/29/2017,105.71
6/30/2017,106.25
7/3/2017,107.46
7/5/2017,105.63
7/6/2017,103.35
7/7/2017,103.32
7/10/2017,103.59
7/11/2017,103.84
7/12/2017,104.38
7/13/2017,104.29
7/14/2017,105.09
7/17/2017,104.79
7/18/2017,105.75
7/19/2017,106.82
7/20/2017,107.36
7/21/2017,107.09
7/24/2017,107
7/25/2017,106.42
7/26/2017,106.94
7/27/2017,110
7/28/2017,109.96
7/31/2017,109.93
8/1/2017,110.61
8/2/2017,108.67
8/3/2017,109.12
8/4/2017,107.69
8/7/2017,106.35
8/8/2017,106.98
8/9/2017,102.83
8/10/2017,101.35
8/11/2017,101.99
8/14/2017,101.4
8/15/2017,101.51
8/16/2017,102.2
8/17/2017,101.38
8/18/2017,100.7
8/21/2017,101.17
8/22/2017,102.77
8/23/2017,101.5
8/24/2017,101.52
8/25/2017,102.41
8/28/2017,102.56
8/29/2017,102.57
8/30/2017,102.87
8/31/2017,101.2
9/1/2017,101.5
9/5/2017,101.6
9/6/2017,101.5
9/7/2017,97.06
9/8/2017,97.07
9/11/2017,97.09
9/12/2017,97.89
9/13/2017,98.82
9/14/2017,97.9
9/15/2017,98.52
9/18/2017,98.1
9/19/2017,98.43
9/20/2017,99.21
9/21/2017,98.89
9/22/2017,98.6
9/25/2017,99.57
9/26/2017,98.63
9/27/2017,99.24
9/28/2017,98.05
9/29/2017,98.57
10/2/2017,99.86
10/3/2017,100.79
10/4/2017,100.55
10/5/2017,100.11
10/6/2017,100.07
10/9/2017,99.57
10/10/2017,99.58
10/11/2017,98.55
10/12/2017,96.93
10/13/2017,97.38
10/16/2017,98.13
10/17/2017,98.36
10/18/2017,98.25
10/19/2017,99.01
10/20/2017,99.4
10/23/2017,98.7
10/24/2017,98.29
10/25/2017,97.8
10/26/2017,98.56
10/27/2017,98.31
10/30/2017,98.04
10/31/2017,97.81
11/1/2017,99.03
11/2/2017,98.35
11/3/2017,98.64
11/6/2017,100.64
11/7/2017,101.61
11/8/2017,101.18
11/9/2017,102.68
11/10/2017,104.78
11/13/2017,104.74
11/14/2017,103.17
11/15/2017,103.69
11/16/2017,103.6
11/17/2017,103.44
11/20/2017,102.75
11/21/2017,103
11/22/2017,102.74
11/24/2017,102.64
11/27/2017,102.79
11/28/2017,103.41
11/29/2017,105.24
11/30/2017,104.82
12/1/2017,105.25
12/4/2017,110.22
12/5/2017,107.22
12/6/2017,105.46
12/7/2017,105.26
12/8/2017,104.23
12/11/2017,106.83
12/12/2017,107.43
12/13/2017,107.61
12/14/2017,110.57
12/15/2017,111.27
12/18/2017,111.03
12/19/2017,111.81
12/20/2017,109.69
12/21/2017,109.57
12/22/2017,108.67
12/26/2017,108.12
12/27/2017,107.64
12/28/2017,107.77
12/29/2017,107.51
1/2/2018,111.8
1/3/2018,112.28
1/4/2018,112.23
1/5/2018,111.62
1/8/2018,110.02
1/9/2018,109.94
1/10/2018,109.47
1/11/2018,110.99
1/12/2018,112.47
1/16/2018,110.69
1/17/2018,111.97
1/18/2018,110.42
1/19/2018,110.59
1/22/2018,111.1
1/23/2018,110.41
1/24/2018,110.5
1/25/2018,110.55
1/26/2018,112.19
1/29/2018,111.54
1/30/2018,110.11
1/31/2018,108.67
2/1/2018,110.49
2/2/2018,108.7
2/5/2018,104.7
2/6/2018,106.17
2/7/2018,104.76
2/8/2018,101.35
2/9/2018,103.09
2/12/2018,103.39
2/13/2018,104.12
2/14/2018,104.6
2/15/2018,105.18
2/16/2018,106.53
2/20/2018,105.98
2/21/2018,105.05
2/22/2018,105.24
2/23/2018,107.25
2/26/2018,109.81
2/27/2018,104.87
2/28/2018,103.16
3/1/2018,102.57
3/2/2018,102.99
3/5/2018,103.41
3/6/2018,104.94
3/7/2018,103.59
3/8/2018,104.03
3/9/2018,104.73
3/12/2018,105.17
3/13/2018,103.73
3/14/2018,103.9
3/15/2018,103.24
3/16/2018,102.87
3/19/2018,101.48
3/20/2018,101.35
3/21/2018,101.82
3/22/2018,100.6
3/23/2018,98.54
3/26/2018,100.65
3/27/2018,99.36
3/28/2018,98.54
3/29/2018,100.44
4/2/2018,98.66
4/3/2018,99.42
4/4/2018,100.95
4/5/2018,102.11
4/6/2018,100.35
4/9/2018,99.7
4/10/2018,101.37
4/11/2018,100.8
4/12/2018,100.39
4/13/2018,100.35
4/16/2018,100.24
4/17/2018,102.17
4/18/2018,101.21
4/19/2018,100.89
4/20/2018,100.24
4/23/2018,100.15
4/24/2018,99.46
4/25/2018,101.15
4/26/2018,99.84
4/27/2018,99.23
4/30/2018,100.33
5/1/2018,100.06
5/2/2018,99.62
5/3/2018,98.76
5/4/2018,101.15
5/7/2018,102.48
5/8/2018,101.79
5/9/2018,99.97
5/10/2018,101.68
5/11/2018,102.07
5/14/2018,102.44
5/15/2018,102.92
5/16/2018,105.04
5/17/2018,104.34
5/18/2018,103.93
5/21/2018,104.06
5/22/2018,104.07
5/23/2018,102.89
5/24/2018,102.11
5/25/2018,102.2
5/29/2018,99.69
5/30/2018,99.98
5/31/2018,99.47
6/1/2018,99.36
6/4/2018,100.24
6/5/2018,99.94
6/6/2018,101.91
6/7/2018,102.47
6/8/2018,103.98
6/11/2018,104.35
6/12/2018,104.33
6/13/2018,106.31
6/14/2018,108.75
6/15/2018,108.85
6/18/2018,107.06
6/19/2018,106.1
6/20/2018,107.15
6/21/2018,105.89
6/22/2018,106.34
6/25/2018,104.45
6/26/2018,104.26
6/27/2018,103.96
6/28/2018,104.77
6/29/2018,104.81
7/2/2018,105.33
7/3/2018,104.04
7/5/2018,105.34
7/6/2018,104.78
7/9/2018,106.02
7/10/2018,106.03
7/11/2018,108.04
7/12/2018,108.25
7/13/2018,110
7/16/2018,110.2
7/17/2018,110.3
7/18/2018,110.69
7/19/2018,112.13
7/20/2018,111.48
7/23/2018,111.09
7/24/2018,110.7
7/25/2018,111.18
7/26/2018,113.51
7/27/2018,112.62
7/30/2018,112.63
7/31/2018,113.56
8/1/2018,112.97
8/2/2018,112.75
8/3/2018,114.09
8/6/2018,115.94
8/7/2018,116.56
8/8/2018,113.98
8/9/2018,114.16
8/10/2018,112.68
8/13/2018,112.12
8/14/2018,112.75
8/15/2018,112.85
8/16/2018,112.48
8/17/2018,112.48
8/20/2018,111.99
8/21/2018,112.39
8/22/2018,111.94
8/23/2018,112
8/24/2018,111.93
8/27/2018,112.33
8/28/2018,112.58
8/29/2018,112.45
8/30/2018,111.92
8/31/2018,112.02
9/4/2018,110.85
9/5/2018,109.87
9/6/2018,110.26
9/7/2018,110.97
9/10/2018,110.68
9/11/2018,109.6
9/12/2018,109.46
9/13/2018,110.67
9/14/2018,109.26
9/17/2018,109.36
9/18/2018,109.53
9/19/2018,109.79
9/20/2018,111.62
9/21/2018,110.4
9/24/2018,112.77
9/25/2018,113.63
9/26/2018,115.21
9/27/2018,116.04
9/28/2018,116.94
10/1/2018,116.24
10/2/2018,117.66
10/3/2018,116.91
10/4/2018,116.13
10/5/2018,114.78
10/8/2018,116.02
10/9/2018,116.89
10/10/2018,112.86
10/11/2018,111.15
10/12/2018,112.61
10/15/2018,113.44
10/16/2018,116.19
10/17/2018,117.13
10/18/2018,116.18
10/19/2018,118.9
10/22/2018,118.27
10/23/2018,117.85
10/24/2018,111.61
10/25/2018,114.16
10/26/2018,113.19
10/29/2018,113.04
10/30/2018,114.76
10/31/2018,114.83
11/1/2018,116.1
11/2/2018,115.18
11/5/2018,115.45
11/6/2018,116.71
11/7/2018,117.05
11/8/2018,116
11/9/2018,118
11/12/2018,116.7
11/13/2018,116.85
11/14/2018,117.12
11/15/2018,117.11
11/16/2018,116.19
11/19/2018,115.42
11/20/2018,111.87
11/21/2018,113.03
11/23/2018,112.08
11/26/2018,112.55
11/27/2018,113.9
11/28/2018,116.1
11/29/2018,116.61
11/30/2018,115.49
12/3/2018,115.74
12/4/2018,112.87
12/6/2018,114.33
12/7/2018,111.98
12/10/2018,111.86
12/11/2018,111.97
12/12/2018,112.21
12/13/2018,113.39
12/14/2018,112.2
12/17/2018,110.62
12/18/2018,109.45
12/19/2018,109.22
12/20/2018,107
12/21/2018,104.22
12/24/2018,100.35
12/26/2018,105.83
12/27/2018,106.52
12/28/2018,107.3
12/31/2018,109.65
1/2/2019,108.97
1/3/2019,106.33
1/4/2019,109.61
1/7/2019,110.56
1/8/2019,111.42
1/9/2019,112.67
1/10/2019,112.8
1/11/2019,112.65
1/14/2019,112.42
1/15/2019,111.76
1/16/2019,110.91
1/17/2019,111.01
1/18/2019,111.04
1/22/2019,110.6
1/23/2019,111.12
1/24/2019,110.55
1/25/2019,111.09
1/28/2019,110.81
